index,genre,budget,gross,runtime,rating,score
1879,Comedy,35000000.0,63707829.0,99.0,PG,7.0
1880,Drama,16000000.0,2641357.0,115.0,R,7.0
1881,Action,25000000.0,78656813.0,88.0,PG,6.0
1882,Comedy,23000000.0,86930411.0,85.0,PG-13,6.9
1883,Action,15000000.0,30102717.0,110.0,R,5.6
1884,Comedy,12000000.0,14919570.0,118.0,R,7.6
1885,Drama,,2853801.0,99.0,PG-13,7.3
1886,Drama,,2175939.0,98.0,R,7.8
1887,Action,8000000.0,47624353.0,97.0,R,6.7
1888,Action,10000000.0,15073942.0,111.0,R,6.6
1889,Comedy,6000000.0,31347154.0,102.0,R,6.4
1890,Drama,25000000.0,43001500.0,108.0,PG-13,6.7
1891,Biography,30000000.0,49114016.0,136.0,R,6.8
1892,Comedy,20000000.0,54830779.0,104.0,PG-13,6.2
1893,Comedy,,1794187.0,99.0,R,7.6
1894,Comedy,3500000.0,2023808.0,129.0,R,7.7
1895,Horror,13000000.0,20560255.0,90.0,R,5.1
1896,Fantasy,11000000.0,34872033.0,89.0,R,4.9
1897,Comedy,35000000.0,23562716.0,109.0,PG,6.5
1898,Drama,28000000.0,29679.0,125.0,R,7.6
1899,Action,30000000.0,15556340.0,91.0,R,4.2
1900,Action,17000000.0,9151887.0,92.0,R,6.0
1901,Drama,,7294835.0,88.0,G,7.2
1902,Action,8000000.0,2275557.0,79.0,R,6.1
1903,Drama,14000000.0,43882682.0,132.0,R,6.6
1904,Action,23000000.0,7434726.0,98.0,R,6.1
1905,Drama,,14789113.0,116.0,PG-13,6.4
1906,Comedy,,16371128.0,112.0,PG,7.2
1907,Action,35000000.0,14587732.0,115.0,PG-13,5.8
1908,Comedy,15000000.0,32704700.0,90.0,PG-13,4.9
1909,Action,24000000.0,65595485.0,111.0,R,6.4
1910,Action,,21756163.0,102.0,R,6.2
1911,Comedy,,28862081.0,95.0,PG-13,6.7
1912,Action,17000000.0,7241350.0,120.0,R,6.8
1913,Crime,15000000.0,38016380.0,107.0,R,6.9
1914,Action,14000000.0,39673161.0,91.0,R,6.1
1915,Animation,,545825.0,118.0,PG,7.6
1916,Drama,7000000.0,191125.0,127.0,R,7.0
1917,Animation,,40766041.0,75.0,G,6.5
1918,Comedy,13000000.0,4102526.0,92.0,PG-13,5.9
1919,Comedy,29000000.0,22773535.0,118.0,R,6.7
1920,Crime,,40991329.0,134.0,R,6.9
1921,Drama,,135893.0,108.0,R,6.3
1922,Crime,,2971661.0,102.0,R,7.0
1923,Comedy,25000000.0,36489888.0,97.0,PG-13,6.6
1924,Comedy,25000000.0,33691313.0,101.0,PG,5.9
1925,Drama,,1277404.0,100.0,R,6.3
1926,Comedy,13000000.0,3752428.0,95.0,PG,4.4
1927,Animation,18000000.0,11657385.0,77.0,G,6.1
1928,Comedy,13500000.0,26255594.0,108.0,PG-13,6.2
1929,Comedy,6000000.0,1193062.0,91.0,PG,2.9
1930,Drama,,573904.0,111.0,R,4.0
1931,Comedy,14000000.0,15545943.0,103.0,R,5.8
1932,Adventure,14000000.0,34793160.0,107.0,PG,6.7
1933,Action,23000000.0,829625.0,158.0,R,6.8
1934,Comedy,,25092802.0,104.0,PG-13,6.4
1935,Comedy,17000000.0,4603929.0,107.0,PG-13,6.5
1936,Crime,22000000.0,11511031.0,98.0,R,6.5
1937,Drama,,2603061.0,125.0,PG,8.1
1938,Action,,6948859.0,90.0,PG,4.5
1939,Comedy,,4205000.0,91.0,R,5.8
1940,Crime,23000000.0,20246790.0,104.0,R,6.0
1941,Action,,10405394.0,80.0,PG-13,7.3
1942,Action,,7788597.0,88.0,PG-13,5.8
1943,Comedy,,9689816.0,107.0,PG-13,5.4
1944,Drama,18000000.0,82264675.0,111.0,R,6.1
1945,Comedy,,394631.0,94.0,R,7.4
1946,Drama,,1008404.0,85.0,NC-17,5.6
1947,Comedy,,4313473.0,104.0,R,7.0
1948,Comedy,,25682090.0,103.0,R,6.2
1949,Comedy,18000000.0,5546827.0,96.0,PG,5.9
1950,Drama,,2415396.0,99.0,R,7.2
1951,Horror,2000000.0,,97.0,R,6.0
1952,Comedy,,1710057.0,112.0,R,7.1
1953,Drama,10000000.0,25010896.0,99.0,PG,6.6
1954,Comedy,14000000.0,2735731.0,85.0,PG-13,6.7
1955,Comedy,1400000.0,115103.0,87.0,R,5.6
1956,Adventure,,8211952.0,101.0,R,7.1
1957,Crime,48000000.0,15565363.0,106.0,R,5.9
1958,Drama,,1015007.0,112.0,R,7.6
1959,Drama,,38120905.0,122.0,PG-13,7.0
1960,Drama,11000000.0,1059071.0,98.0,PG-13,6.9
1961,Comedy,500000.0,90091.0,97.0,R,5.8
1962,Comedy,10000000.0,6166819.0,97.0,PG-13,6.0
1963,Comedy,,14143280.0,91.0,PG,5.8
1964,Drama,,8750400.0,121.0,R,7.6
1965,Drama,,7308786.0,118.0,R,6.7
1966,Comedy,26000000.0,12454768.0,115.0,R,5.8
1967,Comedy,,9804775.0,115.0,PG-13,5.6
1968,Drama,250000.0,787280.0,85.0,Unrated,6.4
1969,Comedy,23000000.0,52487045.0,97.0,PG,5.3
1970,Drama,,13200170.0,95.0,PG,7.4
1971,Comedy,,4532791.0,96.0,R,7.5
1972,Comedy,5000000.0,19438638.0,94.0,R,5.3
1973,Crime,,28738096.0,104.0,PG-13,6.2
1974,Action,10000000.0,14061361.0,83.0,R,6.0
1975,Drama,,28277918.0,110.0,R,6.4
1976,Crime,6000000.0,221295.0,99.0,R,6.5
1977,Drama,,706131.0,87.0,R,6.8
1978,Animation,10000000.0,2105078.0,82.0,G,6.8
1979,Drama,7500000.0,6266621.0,112.0,R,6.6
1980,Comedy,,271327.0,96.0,PG,6.5
1981,Adventure,,3106559.0,104.0,R,6.2
1982,Drama,,1750301.0,124.0,R,6.9
1983,Comedy,17010000.0,24941969.0,96.0,PG,5.8
1984,Action,16400000.0,21082165.0,108.0,PG-13,5.9
1985,Comedy,,396573.0,102.0,R,6.7
1986,Mystery,8000000.0,18784957.0,103.0,R,5.7
1987,Comedy,17000000.0,2865916.0,98.0,R,5.4
1988,Comedy,40000000.0,23202444.0,138.0,R,6.4
1989,Action,6000000.0,869325.0,107.0,PG-13,4.1
1990,Action,,456127.0,102.0,R,4.8
1991,Action,13000000.0,5451119.0,99.0,R,4.9
1992,Comedy,8000000.0,10438504.0,115.0,R,5.9
1993,Drama,,516431.0,98.0,PG,7.2
1994,Action,,1250712.0,90.0,R,4.5
1995,Action,,11128309.0,89.0,R,5.0
1996,Comedy,22000000.0,11000863.0,95.0,R,5.6
1997,Drama,,524668.0,86.0,R,7.2
1998,Drama,36000000.0,1345903.0,189.0,R,6.8
1999,Drama,20000000.0,418807.0,111.0,R,6.3
2000,Biography,,4076211.0,107.0,PG-13,6.9
2001,Crime,15000000.0,15429177.0,94.0,R,5.7
2002,Drama,,9480198.0,105.0,PG-13,6.5
2003,Horror,,2368.0,105.0,R,5.2
2004,Drama,,1403033.0,116.0,PG,6.4
2005,Biography,,3089497.0,115.0,Not Rated,7.5
2006,Action,,4654288.0,95.0,R,5.4
2007,Adventure,10000000.0,8667684.0,89.0,PG,4.9
2008,Comedy,,612781.0,100.0,R,5.9
2009,Horror,10000000.0,9188150.0,88.0,R,5.6
2010,Action,4000000.0,11276846.0,114.0,R,5.9
2011,Action,,1182273.0,111.0,R,5.6
2012,Comedy,,7683267.0,83.0,PG-13,5.5
2013,Comedy,,179469.0,85.0,PG,6.2
2014,Comedy,,14812144.0,92.0,G,6.0
2015,Comedy,,2120564.0,101.0,R,7.3
2016,Drama,,3547684.0,89.0,PG-13,5.3
2017,Drama,,1689723.0,113.0,TV-PG,6.6
2018,Comedy,16000000.0,14851083.0,115.0,R,6.5
2019,Comedy,,9915.0,94.0,Not Rated,6.9
2020,Action,19000000.0,939277.0,96.0,R,5.1
2021,Action,16000000.0,4409328.0,91.0,R,6.2
2022,Drama,,18634643.0,111.0,PG-13,6.7
2023,Drama,,1942423.0,143.0,PG-13,6.6
2024,Action,18000000.0,1501785.0,98.0,PG-13,5.6
2025,Drama,,336396.0,91.0,PG,6.0
2026,Crime,3000000.0,1345015.0,129.0,R,7.3
2027,Comedy,,295444.0,95.0,R,7.1
2028,Comedy,,5136759.0,103.0,R,5.7
2029,Mystery,6900000.0,133645.0,112.0,R,5.9
2030,Drama,,516517.0,117.0,PG-13,6.7
2031,Drama,4000000.0,259012.0,89.0,R,7.1
2032,Action,6000000.0,,96.0,R,5.4
2033,Drama,,30964.0,113.0,R,6.0
2034,Drama,,1159578.0,83.0,R,4.6
2035,Biography,,193205.0,158.0,R,7.2
2036,Drama,14000000.0,8906823.0,99.0,PG,6.4
2037,Action,,1407309.0,103.0,R,7.0
2038,Comedy,,626057.0,102.0,R,7.2
2039,Comedy,,246000.0,106.0,PG,6.4
2040,Biography,,93292.0,137.0,PG-13,7.1
2041,Comedy,,,105.0,,6.1
2042,Mystery,,6413375.0,104.0,R,5.6
2043,Crime,1200000.0,2913644.0,99.0,R,8.3
2044,Drama,49000000.0,352927224.0,127.0,R,7.0
2045,Horror,6000000.0,25795897.0,99.0,R,6.6
2046,Comedy,11000000.0,64088552.0,120.0,R,7.6
2047,Action,40000000.0,75505856.0,112.0,R,7.7
2048,Horror,40000000.0,215862692.0,128.0,R,7.4
2049,Drama,14400000.0,159157447.0,130.0,R,8.2
2050,Drama,41000000.0,243240178.0,138.0,R,7.7
2051,Comedy,40000000.0,132440069.0,128.0,PG,7.3
2052,Action,25000000.0,411006740.0,129.0,R,6.3
2053,Drama,31000000.0,134095253.0,156.0,R,8.0
2054,Action,80000000.0,266892996.0,126.0,PG-13,7.0
2055,Comedy,10000000.0,50752337.0,104.0,PG,6.6
2056,Animation,28000000.0,504050219.0,90.0,G,8.0
2057,Comedy,31000000.0,231605150.0,100.0,PG,6.4
2058,Action,50000000.0,159814498.0,114.0,R,6.5
2059,Comedy,55000000.0,149022650.0,104.0,PG-13,6.6
2060,Adventure,60000000.0,137783840.0,140.0,PG-13,6.6
2061,Crime,,62548947.0,112.0,R,7.3
2062,Drama,,26341736.0,142.0,PG,7.4
2063,Action,35000000.0,156563139.0,103.0,R,6.5
2064,Action,8000000.0,16639799.0,107.0,R,6.9
2065,Drama,16000000.0,48017402.0,107.0,R,6.4
2066,Animation,30000000.0,14110589.0,102.0,PG-13,4.9
2067,Crime,12500000.0,10725228.0,100.0,R,7.7
2068,Comedy,20000000.0,183097323.0,94.0,PG-13,7.0
2069,Comedy,11000000.0,11502976.0,81.0,R,7.5
2070,Drama,12000000.0,43440294.0,123.0,PG,7.2
2071,Drama,10000000.0,4184990.0,134.0,R,7.3
2072,Drama,,5471088.0,115.0,PG-13,7.5
2073,Comedy,,147214049.0,87.0,PG,5.7
2074,Action,23000000.0,36299898.0,102.0,R,6.0
2075,Action,7000000.0,16624456.0,86.0,PG-13,5.7
2076,Fantasy,15000000.0,30524763.0,91.0,R,5.3
2077,Biography,31000000.0,9493259.0,143.0,PG-13,7.5
2078,Biography,,5013090.0,115.0,R,6.9
2079,Adventure,28000000.0,358994850.0,120.0,PG,6.8
2080,Drama,11700000.0,88036683.0,110.0,R,6.6
2081,Drama,15000000.0,2819485.0,121.0,PG,6.9
2082,Biography,33000000.0,48169910.0,202.0,PG-13,7.7
2083,Action,45000000.0,178051587.0,117.0,R,6.9
2084,Comedy,3000000.0,242623.0,104.0,R,7.5
2085,Drama,3000000.0,1829804.0,93.0,R,5.4
2086,Comedy,23000000.0,105232691.0,126.0,PG-13,7.1
2087,Horror,10000000.0,32100816.0,108.0,R,5.4
2088,Comedy,8000000.0,21706101.0,124.0,R,7.5
2089,Comedy,7000000.0,40693477.0,88.0,PG,5.8
2090,Comedy,,90753806.0,115.0,R,6.8
2091,Action,35000000.0,321731527.0,118.0,R,6.7
2092,Biography,16000000.0,13086430.0,125.0,R,7.2
2093,Action,7000.0,2040920.0,81.0,R,6.9
2094,Drama,5000000.0,1862805.0,139.0,R,7.2
2095,Fantasy,8000000.0,17092453.0,100.0,R,4.9
2096,Crime,1000000.0,2038916.0,96.0,NC-17,7.1
2097,Comedy,,18471850.0,99.0,PG-13,6.7
2098,Animation,24000000.0,32710894.0,76.0,G,6.5
2099,Comedy,26000000.0,94900635.0,102.0,PG,6.1
2100,Drama,18000000.0,14715067.0,106.0,PG-13,6.9
2101,Biography,35000000.0,29302121.0,140.0,R,6.6
2102,Action,5000000.0,20146880.0,95.0,R,7.1
2103,Drama,,7532911.0,111.0,R,6.8
2104,Drama,,127956187.0,102.0,PG,6.3
2105,Comedy,,205569.0,95.0,NC-17,7.5
2106,Action,6500000.0,29000301.0,84.0,PG,5.3
2107,Horror,5000000.0,12534961.0,97.0,R,5.5
2108,Drama,30000000.0,13273595.0,99.0,R,4.5
2109,Adventure,40000000.0,58662452.0,89.0,PG,4.9
2110,Adventure,24000000.0,22518097.0,100.0,PG-13,5.8
2111,Comedy,,25105517.0,101.0,PG,6.9
2112,Action,15000000.0,44065653.0,84.0,R,5.9
2113,Comedy,,,95.0,R,6.4
2114,Horror,900000.0,6980986.0,92.0,R,4.3
2115,Comedy,,14796494.0,90.0,PG-13,5.5
2116,Drama,35000000.0,4651977.0,114.0,PG-13,7.0
2117,Comedy,,11749595.0,94.0,PG,7.2
2118,Crime,12000000.0,37170057.0,92.0,R,6.1
2119,Biography,4000000.0,5378172.0,94.0,PG-13,7.2
2120,Action,20000000.0,9223441.0,101.0,R,6.5
2121,Action,7000000.0,5430822.0,90.0,R,6.2
2122,Animation,8000000.0,3560469.0,84.0,G,5.4
2123,Adventure,43000000.0,23278931.0,118.0,PG-13,5.1
2124,Crime,,175340.0,94.0,R,6.8
2125,Adventure,47000000.0,7191399.0,154.0,PG-13,6.5
2126,Drama,10000000.0,15164458.0,112.0,PG,7.0
2127,Comedy,42000000.0,131052444.0,117.0,R,5.5
2128,Drama,18000000.0,2827107.0,127.0,PG-13,7.2
2129,Comedy,,8403433.0,95.0,R,5.2
2130,Action,,17180393.0,101.0,PG,5.1
2131,Adventure,40000000.0,45500797.0,106.0,PG-13,6.0
2132,Comedy,25000000.0,35208854.0,96.0,PG-13,5.8
2133,Crime,15000000.0,22660758.0,119.0,R,6.8
2134,Action,45000000.0,70611210.0,87.0,PG-13,4.3
2135,Action,20000000.0,4943279.0,112.0,R,6.2
2136,Crime,,57138719.0,111.0,R,6.3
2137,Biography,30000000.0,7286388.0,129.0,PG-13,7.3
2138,Drama,32000000.0,28590665.0,124.0,R,5.9
2139,Crime,,1543112.0,105.0,R,7.1
2140,Adventure,25000000.0,10736401.0,88.0,PG,6.2
2141,Crime,18000000.0,21591728.0,99.0,R,5.7
2142,Action,8000000.0,6739141.0,95.0,R,5.9
2143,Comedy,18000000.0,8669847.0,94.0,PG,5.9
2144,Adventure,14000000.0,2034470.0,88.0,PG,5.4
2145,Action,900000.0,16270600.0,91.0,R,6.9
2146,Crime,20000000.0,11390479.0,124.0,R,6.3
2147,Animation,,8442162.0,72.0,PG-13,5.8
2148,Comedy,40000000.0,14358033.0,99.0,PG-13,6.0
2149,Comedy,5000000.0,4058564.0,101.0,R,7.0
2150,Action,30000000.0,17129026.0,110.0,R,5.4
2151,Drama,2000000.0,21744201.0,105.0,R,7.1
2152,Comedy,,23369283.0,108.0,PG-13,6.1
2153,Comedy,12000000.0,2280148.0,101.0,PG-13,7.5
2154,Comedy,7500000.0,13272113.0,98.0,PG-13,6.1
2155,Drama,17000000.0,4836637.0,98.0,R,7.0
2156,Drama,,5603158.0,160.0,PG-13,7.1
2157,Action,,2001124.0,95.0,R,5.4
2158,Action,10000000.0,21142815.0,102.0,PG-13,5.9
2159,Drama,,43838238.0,132.0,R,6.4
2160,Action,10000000.0,40227006.0,89.0,R,5.5
2161,Comedy,20000000.0,10555619.0,108.0,R,7.5
2162,Action,14000000.0,13249535.0,101.0,R,6.3
2163,Comedy,,754935.0,92.0,PG-13,5.7
2164,Action,10000000.0,14356479.0,95.0,R,6.3
2165,Action,29000000.0,5519569.0,126.0,PG-13,6.4
2166,Comedy,42000000.0,19507345.0,119.0,PG-13,6.5
2167,Crime,4000000.0,1373196.0,98.0,R,6.8
2168,Comedy,12000000.0,32574382.0,85.0,G,7.7
2169,Drama,,1605437.0,105.0,,7.6
2170,Drama,,277845.0,112.0,NC-17,6.0
2171,Comedy,40000000.0,20883046.0,108.0,PG-13,6.0
2172,Romance,,2287928.0,90.0,R,4.2
2173,Action,,,89.0,R,6.0
2174,Crime,14000000.0,3052738.0,100.0,R,5.8
2175,Drama,10000000.0,1100218.0,95.0,R,6.6
2176,Comedy,50000000.0,46666502.0,112.0,R,5.9
2177,Action,22000000.0,9011574.0,101.0,R,6.0
2178,Comedy,,5418216.0,109.0,R,7.1
2179,Crime,250000.0,,93.0,R,6.7
2180,Crime,9000000.0,923418.0,116.0,R,6.1
2181,Crime,5000000.0,1055987.0,103.0,R,6.8
2182,Drama,5000000.0,1526697.0,108.0,R,7.2
2183,Comedy,,4479470.0,102.0,R,7.0
2184,Drama,,7306242.0,117.0,PG-13,6.3
2185,Drama,,,92.0,Unrated,7.5
2186,Comedy,,256249.0,93.0,R,7.1
2187,Crime,18000000.0,12282994.0,110.0,PG-13,5.6
2188,Crime,3000000.0,390152.0,105.0,R,6.6
2189,Drama,3330000.0,4814619.0,135.0,R,7.4
2190,Drama,,20194.0,89.0,PG-13,6.6
2191,Drama,,1342613.0,101.0,R,6.6
2192,Crime,10000000.0,384048.0,113.0,R,6.7
2193,Biography,,19930973.0,115.0,PG,5.9
2194,Drama,,,139.0,,6.6
2195,Adventure,40000000.0,8251071.0,120.0,PG-13,4.5
2196,Drama,130000.0,,107.0,Unrated,5.1
2197,Comedy,,22697691.0,105.0,PG-13,5.6
2198,Biography,,1253106.0,182.0,Not Rated,7.8
2199,Crime,15000000.0,3067917.0,99.0,R,6.5
2200,Comedy,18000000.0,6375979.0,100.0,R,6.1
2201,Drama,15500000.0,6742168.0,104.0,R,6.4
2202,Adventure,,4790801.0,97.0,PG,7.0
2203,Drama,,4906900.0,117.0,PG-13,6.3
2204,Drama,27000000.0,14683921.0,132.0,PG-13,6.5
2205,Comedy,,21202099.0,91.0,PG,5.8
2206,Crime,,28791.0,106.0,Not Rated,7.6
2207,Drama,18000000.0,1014726.0,105.0,PG-13,6.6
2208,Comedy,43000000.0,13351357.0,119.0,R,5.9
2209,Action,10000000.0,8359717.0,104.0,PG-13,6.5
2210,Action,,2517600.0,98.0,R,3.7
2211,Comedy,22769.0,692585.0,81.0,Unrated,6.5
2212,Crime,3000000.0,143010.0,105.0,R,7.2
2213,Crime,800000.0,114516.0,97.0,R,5.5
2214,Comedy,15000000.0,6132924.0,107.0,PG-13,5.7
2215,Comedy,,611703.0,107.0,Not Rated,7.5
2216,Comedy,20000000.0,6202756.0,105.0,R,5.8
2217,Drama,18000000.0,11124511.0,103.0,R,5.6
2218,Drama,,1557771.0,100.0,R,6.3
2219,Comedy,,24672.0,110.0,Not Rated,7.4
2220,Drama,,52431.0,114.0,Not Rated,7.3
2221,Comedy,30000000.0,4096030.0,100.0,PG-13,4.7
2222,Crime,38000.0,,100.0,R,6.8
2223,Comedy,,918239.0,80.0,PG,7.1
2224,Comedy,,1659542.0,93.0,PG,5.3
2225,Action,,,83.0,R,6.4
2226,Crime,,3206714.0,105.0,R,5.2
2227,Drama,,422503.0,113.0,R,5.8
2228,Action,,,99.0,PG-13,5.2
2229,Adventure,,2806881.0,109.0,R,7.1
2230,Mystery,24000000.0,608866.0,90.0,PG-13,5.0
2231,Drama,2700000.0,1723319.0,106.0,R,6.8
2232,Action,,2791515.0,91.0,PG-13,5.8
2233,Drama,,2922094.0,105.0,PG-13,6.1
2234,Comedy,,1102469.0,110.0,R,5.4
2235,Comedy,,4030793.0,96.0,PG-13,5.8
2236,Comedy,,3104545.0,78.0,PG-13,5.5
2237,Comedy,,1514114.0,110.0,R,6.6
2238,Comedy,,9481984.0,127.0,R,6.4
2239,Biography,,22765.0,85.0,PG,7.4
2240,Action,,,109.0,R,6.8
2241,Adventure,,1434174.0,112.0,PG-13,5.7
2242,Comedy,13000000.0,3721911.0,89.0,PG-13,5.1
2243,Action,25000000.0,56505065.0,130.0,R,7.8
2244,Comedy,,34348443.0,101.0,PG,7.8
2245,Action,63000000.0,1033928303.0,127.0,PG-13,8.1
2246,Comedy,6900000.0,7993039.0,102.0,R,7.6
2247,Biography,22000000.0,322161245.0,195.0,R,8.9
2248,Crime,13000000.0,13088850.0,119.0,R,7.9
2249,Comedy,,1769305.0,132.0,Not Rated,7.8
2250,Adventure,20000000.0,35739755.0,104.0,PG-13,6.7
2251,Crime,22000000.0,17287898.0,121.0,R,7.8
2252,Drama,11000000.0,10032765.0,118.0,PG-13,7.7
2253,Comedy,28000000.0,44947705.0,96.0,PG,6.9
2254,Crime,30000000.0,63848322.0,144.0,R,7.9
2255,Comedy,25000000.0,441286195.0,125.0,PG-13,7.0
2256,Action,44000000.0,368875760.0,130.0,PG-13,7.8
2257,Action,57000000.0,58055768.0,115.0,R,6.7
2258,Comedy,,117270765.0,94.0,PG,5.6
2259,Action,25000000.0,40903593.0,113.0,R,7.6
2260,Crime,45000000.0,195268056.0,141.0,PG-13,6.6
2261,Drama,42000000.0,270248367.0,154.0,R,6.8
2262,Action,85000000.0,137298489.0,130.0,PG-13,6.4
2263,Comedy,38000000.0,57319029.0,107.0,PG,5.6
2264,Comedy,14600000.0,71074049.0,101.0,PG,8.0
2265,Drama,26000000.0,206678440.0,125.0,PG-13,7.7
2266,Adventure,48000000.0,20915465.0,104.0,PG,4.1
2267,Comedy,21000000.0,227927165.0,105.0,PG,6.8
2268,Action,70000000.0,255000211.0,113.0,R,6.4
2269,Drama,7000000.0,40185556.0,121.0,R,7.6
2270,Animation,18000000.0,91491247.0,76.0,PG,8.0
2271,Comedy,10000000.0,56500758.0,103.0,PG,6.1
2272,Crime,35000000.0,4496583.0,180.0,R,8.0
2273,Biography,13000000.0,65796862.0,133.0,R,8.1
2274,Biography,32000000.0,36733909.0,120.0,R,7.1
2275,Comedy,47000000.0,48919043.0,94.0,PG-13,6.8
2276,Drama,38000000.0,266614059.0,117.0,R,6.0
2277,Action,40000000.0,176997168.0,128.0,R,7.2
2278,Drama,34000000.0,32255440.0,139.0,PG,7.2
2279,Crime,3500000.0,27912072.0,97.0,R,7.5
2280,Drama,25000000.0,10769960.0,271.0,PG,7.6
2281,Action,30000000.0,53898845.0,105.0,PG,6.4
2282,Adventure,,41833324.0,84.0,G,6.9
2283,Drama,18000000.0,31181347.0,101.0,G,7.3
2284,Adventure,20000000.0,153698625.0,112.0,PG,6.0
2285,Action,22000000.0,10696210.0,104.0,PG-13,4.1
2286,Drama,15000000.0,23237911.0,134.0,PG,7.8
2287,Action,18000000.0,74189677.0,97.0,R,6.2
2288,Biography,15000000.0,19885552.0,109.0,PG-13,6.5
2289,Adventure,14000000.0,154856263.0,98.0,PG,7.0
2290,Comedy,28000000.0,63270710.0,110.0,PG-13,6.8
2291,Crime,9000000.0,2395231.0,117.0,R,6.7
2292,Comedy,,23261580.0,98.0,PG,7.2
2293,Drama,40000000.0,116300000.0,107.0,R,5.0
2294,Biography,,22881563.0,114.0,PG,7.5
2295,Comedy,33000000.0,21274717.0,88.0,PG,5.3
2296,Comedy,20000000.0,11585483.0,93.0,PG-13,6.5
2297,Action,25000000.0,133752825.0,86.0,PG-13,6.6
2298,Comedy,11000000.0,22549338.0,111.0,PG-13,7.3
2299,Drama,6000000.0,13609396.0,89.0,R,5.8
2300,Action,13000000.0,27979399.0,84.0,PG-13,6.2
2301,Biography,,4104962.0,115.0,R,7.3
2302,Drama,,1341154.0,94.0,R,7.9
2303,Comedy,,70172621.0,103.0,PG-13,7.0
2304,Crime,30000000.0,135130999.0,138.0,PG-13,7.5
2305,Comedy,900000.0,8556940.0,92.0,R,4.8
2306,Crime,20000000.0,46405336.0,107.0,R,6.4
2307,Biography,15000000.0,39100956.0,118.0,R,7.3
2308,Comedy,,6110979.0,188.0,R,7.7
2309,Comedy,,36448400.0,95.0,PG-13,5.8
2310,Action,30000000.0,24107867.0,102.0,R,5.9
2311,Horror,2000000.0,54207.0,97.0,,5.9
2312,Biography,12000000.0,7266383.0,109.0,PG,7.4
2313,Fantasy,3000000.0,15935068.0,87.0,,4.2
2314,Comedy,13000000.0,9532895.0,99.0,PG,6.9
2315,Drama,17000000.0,60613008.0,87.0,R,6.4
2316,Comedy,25000000.0,57405220.0,92.0,PG,5.0
2317,Comedy,15000000.0,118243066.0,89.0,PG,4.9
2318,Crime,1500000.0,418961.0,96.0,R,6.5
2319,Fantasy,2000000.0,621392.0,94.0,R,6.7
2320,Drama,35000000.0,18635620.0,115.0,PG-13,6.5
2321,Comedy,40000000.0,48198019.0,95.0,PG-13,6.2
2322,Action,,30038362.0,109.0,R,6.1
2323,Drama,,1796389.0,107.0,R,4.7
2324,Crime,11500000.0,3275585.0,110.0,R,6.6
2325,Action,35000000.0,107198790.0,129.0,R,6.3
2326,Comedy,30000000.0,11146270.0,96.0,PG,6.2
2327,Action,21000000.0,42273609.0,96.0,PG,4.8
2328,Horror,13000000.0,428868.0,87.0,R,6.0
2329,Drama,,152972.0,134.0,Not Rated,7.5
2330,Adventure,2600000.0,2850263.0,91.0,PG,6.3
2331,Comedy,14000000.0,1029721.0,116.0,PG-13,6.4
2332,Drama,,14543394.0,109.0,R,6.3
2333,Drama,40000000.0,6265311.0,140.0,R,6.9
2334,Comedy,,12324660.0,90.0,PG-13,6.1
2335,Drama,35000000.0,4858139.0,123.0,PG,6.1
2336,Action,14000000.0,63513743.0,120.0,PG-13,7.0
2337,Drama,14000000.0,27515786.0,109.0,R,6.1
2338,Drama,11000000.0,32901136.0,139.0,R,7.7
2339,Drama,,322975.0,101.0,Not Rated,7.1
2340,Drama,7500000.0,18898806.0,102.0,PG-13,6.8
2341,Animation,6000000.0,5635204.0,76.0,PG,7.8
2342,Comedy,11000000.0,29296.0,80.0,PG-13,6.4
2343,Drama,,5632086.0,112.0,PG-13,6.8
2344,Comedy,25000000.0,16589540.0,104.0,PG-13,7.0
2345,Crime,,15185672.0,120.0,R,6.3
2346,Drama,800000.0,1001437.0,114.0,R,7.0
2347,Comedy,12000000.0,6405918.0,112.0,R,6.8
2348,Drama,,24760338.0,115.0,PG-13,6.7
2349,Drama,4000000.0,6122607.0,171.0,R,8.1
2350,Action,,18994653.0,98.0,R,6.1
2351,Action,21000000.0,12526677.0,110.0,R,6.6
2352,Biography,22000000.0,25842377.0,131.0,PG,7.3
2353,Comedy,19000000.0,112547.0,142.0,R,7.3
2354,Action,15000000.0,22189039.0,94.0,R,5.7
2355,Drama,8000000.0,1214231.0,103.0,PG-13,7.4
2356,Comedy,19000000.0,11081586.0,97.0,R,6.2
2357,Animation,,9317021.0,72.0,G,6.1
2358,Crime,8000000.0,2502551.0,98.0,R,7.0
2359,Action,15000000.0,23032565.0,112.0,R,6.5
2360,Horror,12000000.0,5086909.0,95.0,R,4.6
2361,Drama,,6995302.0,122.0,R,7.1
2362,Comedy,13500000.0,11330911.0,104.0,PG,7.3
2363,Action,,4916135.0,87.0,PG,5.1
2364,Adventure,7000000.0,12741891.0,97.0,PG,4.8
2365,Comedy,,659810.0,107.0,R,7.1
2366,Adventure,6500000.0,24103594.0,108.0,PG,6.2
2367,Comedy,22000000.0,104942695.0,111.0,PG-13,5.1
2368,Drama,,256264.0,103.0,R,6.2
2369,Drama,,1498795.0,101.0,R,6.8
2370,Horror,15000000.0,10611160.0,122.0,R,6.0
2371,Action,6000000.0,3283371.0,99.0,PG-13,6.6
2372,Drama,15000000.0,27804899.0,117.0,PG-13,6.8
2373,Crime,,3267313.0,92.0,R,6.5
2374,Comedy,22000000.0,10340263.0,96.0,PG-13,4.4
